"Rhoto.Ac.1"	"Rhoto.Ac.2"	"Rhoto.Ac.3"	"Rhoto.Glc.1"	"Rhoto.Glc.2"	"Rhoto.Glc.3"	"Rhoto.So.1"	"Rhoto.So.2"	"Rhoto.So.3"	"Rhoto.Xyl.1"	"Rhoto.Xyl.2"	"Rhoto.Xyl.3"	"Rhoto.YP.1"	"Rhoto.YP.2"	"Rhoto.YP.3"
"mRNA_2055"	5.45810610902369	5.39604807235969	5.6560665865798	5.71440826100552	5.75223617933175	5.57792250411416	5.99666002028585	5.98610185447049	5.88096796840035	5.46228088565243	5.70559509691077	5.77869896811258	5.8667563222664	6.13149949098544	6.276580487078
"mRNA_2056"	4.72378089810408	4.67619396223238	3.95078821069958	4.19681994577607	3.96653567846869	3.96653803157726	4.33299396782324	4.12501845093872	4.24645730653757	4.60641715634871	4.07494132097576	4.08191563096721	4.95263688974175	4.37370700783839	4.85408971920825
"mRNA_2057"	5.40075486486065	4.88425214010314	5.06811129165982	5.65472397765239	5.92809316197452	5.53540910233638	4.15197543752565	3.81203882416073	3.96614262940486	5.22616126067739	5.16062859024057	5.23481132233325	3.71427056127603	4.0335230659138	3.13147928684079
"mRNA_2058"	5.45147604329698	5.24966485245246	5.23903458114872	6.63752098803111	6.43223410472574	6.70283457717379	3.56043486609736	3.9037251085736	4.09038437759188	5.76850292439085	6.01837594666989	5.95612777636731	4.31036897076473	4.53100154471888	3.26566292543075
"mRNA_2059"	6.64665508656954	6.65852085792791	6.34893128791173	6.22531284268796	6.20590753715444	6.19064170657272	6.90560104390478	6.89354329158068	6.76807557108802	6.81777851251929	6.89305873233998	6.67794992445732	6.98666411811355	6.64932629261549	6.39991157109713
"mRNA_2060"	10.3295322342705	10.1091462586421	9.84425201467013	8.65852497232667	8.34040985272241	8.41709125700551	8.41163556517631	8.38055886171691	7.9382794114693	7.64776756948155	7.66896707553999	7.55574274577205	7.91945522189526	7.80371479351397	7.04555605741251
"mRNA_2061"	5.34461159228469	5.30012768679335	5.19901023994783	5.02793736767665	4.97437006225495	5.04313495379534	5.21022885536046	5.38664627288297	5.31448022705006	5.27179465670253	5.25263920858334	5.17868317252061	5.60318974991195	5.48161361518387	5.79184906844173
"mRNA_2062"	7.54428792449204	7.27973062462722	7.65685531114026	7.36931685972327	7.42819570984154	7.14983093081398	6.88609721428769	6.59869831829846	6.57216561728786	6.78877370503031	6.84101176120471	6.93494599159849	6.36428590710827	6.3596300148106	6.25576649690921
"mRNA_2063"	5.90891397872991	5.80086582975543	5.96732528920091	5.64949140959906	5.66208268012546	5.54971988717481	5.66512560151006	5.46977033290499	5.7156838837312	5.83689353799108	5.68572579913101	5.74043588768625	5.64364905813144	5.86387732754387	6.32503465549583
"mRNA_2064"	6.72845614730331	6.9770490848522	6.51026636751312	6.27145922711842	6.05396016462367	5.83712116838538	6.11468123832036	6.47882846836032	6.14066815511937	6.56877948023588	6.46790758701989	6.25790621026607	6.61838357985182	6.53377795538867	6.44869498367269
"mRNA_2065"	1.98199418369821	2.51994099896064	2.42983051144787	2.91016871008281	2.56143705525933	2.27651113888115	2.52138209638959	1.96641511214343	2.25177128156943	3.05676281010436	2.87961987653902	2.42333342415631	2.65039440617343	2.78536389991849	2.24753355351143
"mRNA_2066"	-0.27536186924797	-0.00655463936353691	0.225033020063412	1.23230555558644	1.16733935216006	1.54527608222098	-0.260367328305346	-0.218264795888825	0.381598760475534	1.90690956743245	1.44353615622871	0.794166968915811	1.17788883798228	-0.228190281103281	0.587685685034281
"mRNA_2067"	-0.27536186924797	-0.31833896776447	-0.82107843344899	0.327799814985616	-0.0894118942490863	-0.720564807686982	-0.260367328305346	-0.342439356379981	-0.200417235160392	0.243525881632445	0.447471954289347	-0.413217039294917	0.193153253154146	0.571279057474133	0.814826709996169
"mRNA_2069"	4.90454825144813	5.11519928159586	4.5368936672992	4.51333865099739	4.26489814845491	3.96653803157726	4.8941819781436	4.95367197407986	4.66139357851652	4.37510232179454	4.39184513110679	4.37267527525282	4.94956644622174	4.86935577536564	5.0675714580863
"mRNA_2071"	5.94947539595871	5.91397432873601	6.00843199636218	0.849806878036689	1.32606795543443	0.290806127928116	5.11130981844574	4.41598924769067	4.7422970087566	3.83342596672122	3.23719343679354	3.54114177049105	4.49859977276497	4.53974108360659	4.07707233130653
"mRNA_2072"	7.50400638708193	7.35753030834156	7.35001831217171	6.3183750245193	6.21608179668553	6.35176705034487	7.8034083451078	7.57522613531537	7.94620702672766	7.05115171924397	6.69559123858221	6.80437472725235	8.17676578272838	8.14786045252085	8.30927765436395
"mRNA_2073"	-1.24083519590939	0.564770931431069	0.513127439758174	-1.30772565088283	-1.05055329146968	-1.41240120462668	0.0906703353755235	0.00199368333390528	-0.0314737335839562	-1.72851390940351	-1.45668324429886	-0.737695797110849	1.51347533185608	0.931504366199098	2.27325349253791
"mRNA_2074"	6.34961483061264	6.53453272569109	6.29457571268737	1.44052492646706	1.82864634372235	2.05364201271028	4.66923966546161	4.53987209808676	4.14871048259878	3.66122975571533	2.86555897101605	3.216703994073	4.88352992111444	4.77997512090092	4.7108627572955
"mRNA_2075"	8.04967225376269	8.38855774003677	8.02201226302527	6.30734219353274	6.35146471479837	5.79769410478922	8.58811764356467	8.49156458999303	8.16280077664591	7.22593800292628	7.30872336994165	7.25367295904572	8.39251427990514	8.21862138109959	8.6075800907699
"mRNA_2076"	6.74887779120508	6.72335436544809	6.83584966279342	6.5982286153884	6.76407925158452	6.88787259973641	7.4893668146069	7.46666503643103	8.08163632575696	6.30617472914521	6.29508640261402	6.5145274637276	6.67059667779923	6.70962631791161	7.40020781537671
"mRNA_2077"	2.73799312886654	2.82576655372512	2.30968270283017	1.50374945707266	1.03566704357334	1.20297264427019	2.44219132600676	2.50595710958693	2.86859336986653	3.6973525300244	3.18152875907132	2.90334648139712	2.25222919053081	1.81668994782986	2.46400466949984
"mRNA_2078"	2.50172651843377	1.99794921432718	2.12265780631653	2.25738839866909	2.57730968106828	3.01462018239509	4.04213326440418	4.43029115295544	4.4021134614629	3.2515562111972	2.8079035045909	2.87388160724123	3.74292973550153	3.28892474394943	3.74156205252307
"mRNA_2079"	-2.17416603903516	-2.17416603903516	-2.17416603903516	-1.82436333763649	-1.50562965812047	-0.916475253917796	-2.17416603903516	-2.17416603903516	-1.38175326093374	-2.17416603903516	-1.45668324429886	-1.75051719647105	3.49593151701956	1.78763435166919	5.62957604034341
"mRNA_2080"	-0.678798424236244	-0.31833896776447	-1.34448586394775	-0.269638264257234	-1.26022200360118	-0.0113702725771381	0.534241651332067	0.774252556518091	0.603148216716945	-1.72851390940351	-1.1985609277843	-0.566353204012236	1.04610658718261	0.182252534101869	0.105337463906155
"mRNA_2081"	4.7617918262993	4.93075115445314	4.89937688129726	5.77812858450335	6.20463069482138	6.23411884032401	4.74543589787863	4.93038209448057	4.99063922436593	5.57092647552171	5.57559116563155	5.47205690464438	6.26774182258336	5.72900823417996	7.05763204605818
"mRNA_2082"	7.59630465885017	7.86699940527998	8.17856899316365	8.45737868325766	8.77526541753262	8.9508670919439	7.07102025381158	7.36299859748091	7.58923684457273	8.6851348877724	8.77335793484579	8.85266095329162	9.34928411431602	9.35095355492418	7.75194137613711
"mRNA_2083"	6.40728148573404	6.77651548878233	7.07759826110202	7.10709326414028	7.01996032309418	7.25473866501054	7.16649824381725	6.88664507465876	7.23940856279733	6.4172858597647	6.59158519141785	7.02314665883465	6.65088313319675	7.08735845977327	6.73445320138545
"mRNA_2084"	1.98199418369821	2.25344932103299	2.20579647074137	2.53972454548012	2.95073811295607	2.70936213398513	1.41942644943238	1.4718039677282	2.47860517697798	7.88060824981476	7.84365735522599	8.10470758677093	2.43896721574934	3.23613266473522	2.74702384212741
"mRNA_2085"	3.63410662555282	2.84531810074328	3.15686594848336	3.82209774366708	4.32253812972241	4.12784430426324	3.35958383607938	3.50482724324783	3.18388848794276	4.60641715634871	4.73895801897693	4.51785254145303	3.74292973550153	3.96380018487521	3.92311600050674
"mRNA_2086"	4.99850734260274	5.13519313397351	4.79136390844096	4.26683468974086	4.58054678115492	4.48137706961427	5.20723813201038	5.0708934328587	5.14408931056886	4.85452241057646	4.97336305759437	4.82548949694725	5.73920655811897	5.19117667979586	5.60952415149064
"mRNA_2087"	0.297905645396168	0.656166620359189	1.0214270555619	-0.627849716397702	-0.305254762268146	-0.128011733886255	2.81651625388811	2.22890220409178	1.96262320325075	-0.683776643716007	-0.33531824270248	0.729835963587387	0.49221184698002	0.090063237919981	0.105337463906155
"mRNA_2088"	10.4992538549658	10.5827082599954	10.292140783225	6.88540521850167	7.02864521027465	6.36935491705914	10.6567508349552	10.5937510335263	10.3201006918639	9.85706304119248	9.93387719413801	9.87480114787519	10.2356076739844	10.0276386109516	10.3108519402487
"mRNA_2089"	6.14294411565562	6.01238457995991	6.29773753219874	6.33910776409479	6.27566509470682	6.51260774017664	6.78140216038692	6.39259246736864	6.82490407006371	6.44941362153816	6.52269554686496	6.45980104047897	7.40835808487303	7.10513175097868	7.71370814868652
"mRNA_2090"	3.96723636640623	3.84249528526282	3.98257163863526	3.96374200865951	4.37796342157374	4.43072884298159	4.94892036836473	4.77842575439536	4.78535728560017	5.518888337732	5.04685477650034	4.96825510114076	6.49534340493698	6.02970672932343	6.76082874342629
"mRNA_2091"	3.30689505249588	3.83273348596723	3.21153398470978	3.93535773124378	4.5923113698694	4.66786537915793	4.12052787945122	3.86914725439007	4.17485498698774	3.6428234365935	4.1051744116587	3.81362716851006	3.6014235191126	3.84189824105102	3.97888883214293
"mRNA_2092"	5.60274843942579	5.09900226859093	5.30336899201741	5.59971657804538	5.74347015757543	5.63048340194202	5.62758723567947	5.4156886917678	5.22764179622216	5.50366890361746	5.5295160708464	5.54397527601153	5.28046303699976	5.22136803514246	5.36832970591677
"mRNA_2093"	6.86817687240788	7.12435956314493	6.76907582730109	7.04667835388023	6.82268191149261	7.04007512291627	6.33755464855691	6.35685063726564	6.6165572891566	6.79607975829283	6.67860174731867	6.73744319358869	6.72996148255081	6.66937581706811	6.54157564434982
"mRNA_2094"	6.87809917291986	6.4331990709637	6.95678991854317	6.62157596434066	6.68571037096351	6.58850193394578	6.70818931999736	6.68869622148432	6.35877485503439	7.11597360652886	7.08807327044267	6.89241569277377	6.85255411890615	6.65033541405409	6.82636183442244
"mRNA_2095"	3.75749040834611	3.93664382261972	3.95078821069958	4.87791766758655	4.91627444864287	4.95985448546984	4.15818351956968	4.04673111843286	4.208993256211	4.40817250481094	4.53197550895977	4.22880076268416	4.20100858291362	4.33907923117309	4.00214686180124
"mRNA_2096"	7.67880027037684	7.28868431566898	7.30751651156588	6.5578360656986	6.51285298365435	6.15831968897145	7.43799072362397	7.58057912062495	7.0784943760554	7.17480847879704	7.13425288978311	6.89425126482015	7.57552434054148	7.23053047668457	7.30444996064918
"mRNA_2097"	9.06923842654833	8.43446175834171	8.91937605067404	8.36649079034084	8.46188039140205	8.73694447350024	7.96307070760341	7.77241413234611	7.6622833354028	7.90784106958126	7.90509331388007	8.16714933944087	6.60576120270187	7.18738312708203	6.54949100623873
"mRNA_2098"	1.6526731155486	1.55100386874953	2.15090639292891	-1.82436333763649	-1.80151496828179	-0.916475253917796	-0.553110769294655	0.279838688752628	0.18979615537223	-1.38852409631013	-1.7712744223411	-1.75051719647105	1.54636579005983	0.821129973824158	0.948542584777684
"mRNA_2099"	5.63821190263726	5.36251816165264	5.60337769100896	5.5273946774693	5.75921084776092	5.38922041481246	6.08076773464048	5.8996597574593	6.01122261731911	5.97940020843217	5.99757373357644	5.87665317070418	6.03117923000529	5.80890442155139	5.82047954311195
"mRNA_2100"	7.22764643876642	7.4798457568967	7.39130375795934	7.13668940921767	7.01486988924558	7.39145610134116	6.72396939613687	6.66772391388123	6.65498754209201	6.55654034707436	6.54712780724277	6.91609787390868	6.41302773084413	6.6031693932811	6.97384123356467
"mRNA_2101"	7.44348310388011	7.47514716120229	7.47747871778886	6.39228523187166	6.55153364456264	6.55932907433861	7.65161924274727	7.57576232851	7.80023835915897	6.79190940230395	6.75113868463477	6.95794567227571	7.77299344337045	7.73735959158097	7.52989134837646
"mRNA_2102"	5.13303135135263	5.66718506927203	5.54070701534219	6.28614448593077	6.19566101619895	6.45674851518578	5.75388409464346	5.73851479129981	6.44186522962214	5.90218831485301	5.94170591400949	6.19823589735707	6.33281697170924	6.30172082661186	6.61381615811142
"mRNA_2103"	-0.27536186924797	0.742115667372984	-0.00494302070424501	0.327799814985616	-0.426633174912791	-0.254919752966029	-0.553110769294655	0.100674895464939	0.0461153154659804	-0.212380932705832	0.10852974666607	-0.932165542041397	2.06062479055612	0.762605670870009	1.6831063045447
"mRNA_2104"	4.85516964396689	5.11922028060234	4.75501897560777	5.786098023169	5.36797634157819	5.74684498956493	5.66512560151006	5.54617767058272	5.82428377655614	5.08332016471166	5.18913541323976	5.06268619398458	5.05903374939053	5.18840042128643	5.08945332951948
"mRNA_2105"	4.6847413266599	4.78143531010079	4.97637713004063	5.63544439588637	5.35422303219343	5.49653812307125	5.13353535410335	5.10398246305659	5.60145506563405	5.0417772781467	5.05307190448796	5.13277548950364	4.62715072763138	4.93707579773807	4.98437284921473
"mRNA_2106"	5.73146752260968	6.42184930028001	6.10364182213612	5.69252700861826	5.58958868435506	5.37857072168054	6.63996101215387	6.23450686207736	6.7808989874503	5.3160287849837	5.58420295797433	5.89143255380536	5.91635124391313	6.14014570428122	6.74368209585239
"mRNA_2107"	6.53349761261625	5.76024461867743	6.10544728316509	5.43917625711867	5.5954462191151	5.54019515412868	4.4387758147414	4.61274546500528	4.4021134614629	5.3813250039552	5.36184777611495	5.40411491348025	4.31036897076473	4.74261247651081	3.46853196660508
"mRNA_2108"	5.10373267393554	5.01084966602581	4.5368936672992	5.25850818405303	5.11964651906954	5.40242292354408	4.41304857095289	4.80061436269003	4.77399962649647	4.9881077797102	4.6637602580443	4.43956685648373	5.03316107540201	4.91036801740607	4.12022824523143
"mRNA_2110"	4.54848017210903	4.37363720252277	4.6251203393928	5.36875099468924	4.98630820333819	5.13141563929141	5.29436806125086	5.22650526150754	5.40377517588528	5.26579295849899	5.4842232042539	5.38857210473376	5.24583860540696	5.22949355704674	5.25349721984372
"mRNA_2111"	6.47422448129512	6.15630279683151	6.30404045845771	6.27032337594595	6.46139369609	6.39335870770591	6.01558900299794	6.09334831725576	5.85963576949009	6.0871321030604	6.10470718891897	6.22765176309455	5.94438480827015	6.19926036825731	6.07747041255843
"mRNA_2112"	1.34453513664853	1.04234695945399	1.6550698304544	1.67832530596361	2.33742891800462	2.27651113888115	2.12478514895016	1.91309974448449	2.36207636764638	1.47909433325233	1.65450272881184	2.10612577010652	1.72936326538643	1.9797121515679	-0.144152542748598
"mRNA_2113"	3.03264737395437	3.23443961107934	2.64372302581051	2.94475506852897	3.85376428822369	3.79294195695732	3.76952057212072	4.01545201346456	4.26685783046075	3.49673899634065	3.49639298658012	3.64072128204197	3.21828496500803	3.29925523987547	1.92945372704993
"mRNA_2114"	4.76714111926786	4.70858020836133	4.48235799573431	4.82319961259609	4.75466882790392	4.53030734644684	4.71628031049797	4.79693987901171	4.50873918552047	4.41361124644488	4.45424600922891	4.39358958176846	4.54001587097732	4.21906995469418	4.71556065598422
"mRNA_2115"	2.21904132447003	2.54407075683368	2.23247771924819	2.81366729417426	2.60854045283062	2.56653761813031	2.46240025040106	2.62679075270547	3.29135621132035	1.2550614739813	1.05481224192584	0.662501956560701	1.75772709812876	1.63287164001264	2.27325349253791
"mRNA_2116"	3.64576967738532	3.93664382261972	3.53460684933276	3.62292167945944	3.18631255696264	3.20747955623309	3.87881458667297	4.19927532276885	4.36095479435188	2.67726215849749	2.53336490023528	2.2506850027187	3.56175723687086	3.5096061045274	4.32469935205286
"mRNA_2117"	0.875018485760332	0.742115667372984	-0.135320680951658	1.11572192790092	0.548270814633624	1.05030066112217	0.534241651332067	-0.342439356379981	-0.0314737335839562	-0.212380932705832	0.721738641156932	0.0751193200145571	0.739795999643662	0.762605670870009	1.33790817958555
"mRNA_2118"	2.55217679775061	3.02751055976816	2.72112585829065	2.27561726234054	1.6895317754752	2.65744569438305	3.89377344056873	4.18247522024842	4.12655553975648	2.54474745688612	2.83701923453266	2.44353112624461	3.05645756697536	3.3695687886635	3.08866364533398
"mRNA_2119"	0.297905645396168	0.564770931431069	0.225033020063412	-0.928103588767258	-1.26022200360118	-1.14323302829613	1.57601134621237	1.8001672186245	1.57466722700327	0.243525881632445	0.00970408791993352	-0.0323549537962328	1.09138476890033	0.637913951081369	1.0709094787722
"mRNA_2120"	6.77034689203956	6.42996538024717	6.77021443184294	6.18489339530584	6.42457700936801	6.46306297795524	6.6176086241749	6.49025015709436	6.52467132674175	6.04570042691113	6.14455485598869	6.26643507120253	7.10591754381731	7.0257037239723	7.37147223482618
"mRNA_2121"	5.06081751826033	5.80336707686288	5.64120794019768	5.38773008856943	5.99904287792842	5.81359446136416	7.06359807653024	6.84276745441397	6.87360501141477	6.58453668891509	6.75209436241819	6.68114307157978	7.58297407390871	6.90067856239859	7.07235736500514
"mRNA_2122"	5.34461159228469	5.51374407172748	5.93925535512202	3.98605408282635	5.0302165135444	4.59613613879425	4.80994442060481	4.63349653341626	5.02458093476981	4.98445781518984	4.9568788569334	4.86720744236155	5.26325469125717	5.40237013740118	5.31050387867884
"mRNA_2124"	5.44814954936447	5.4545054725446	5.24232035718157	5.13415256407671	5.10603333759598	5.29891570407836	4.95249679603286	4.77842575439536	4.9979799726768	5.23540414388607	5.05617045026211	4.92581253518844	4.76627264257206	4.44986775780826	5.13575529196002
"mRNA_2125"	3.26213294200409	3.84249528526282	3.74380950957675	3.40839186508082	3.23715526881799	3.74399788617462	3.18816323348539	2.55898679862633	3.7338174022562	2.52478262428915	2.65279921972293	3.13212079470513	3.05645756697536	2.81446480007707	3.15933303127435
"mRNA_2126"	4.46535947331307	4.48999949742975	5.26511360905581	6.24047292153584	5.95264000467289	6.14266996841078	5.94373640524091	5.71339441897852	5.58692464218544	5.35329772725864	5.78244389411861	5.93844594845272	5.28534224057871	5.74987174064737	5.90105131317634
"mRNA_2127"	4.75103336702221	5.19356405103733	5.14385634837493	5.15891432646065	4.91939114255534	5.1565681175353	5.47928063235191	5.05867037934723	5.41112558144445	4.90944955662359	4.88551173103475	5.26633562950565	5.04471736157276	5.33116053490738	5.32901628419473
"mRNA_2128"	6.21321600861408	5.76538526060677	5.92501289099585	5.29694347016199	5.18843578040887	5.49653812307125	5.77423589268488	5.68385520283034	5.60946473191836	5.42237071856274	5.25533783263028	5.20554256216578	6.24913199621894	5.8179139229139	6.44020513814757
"mRNA_2129"	5.08243466227759	5.52893717876736	5.3649565786545	4.57351537061556	4.01395940270043	3.64082778959115	7.22089212935411	7.30790849066877	6.95695007736661	6.73330989980349	6.76729973234912	6.61367087735148	6.70559815056038	6.46202937689435	6.50269364136363
"mRNA_2130"	0.615129071094756	1.29073340540002	1.39654927588645	1.59367637920422	1.08090631425021	0.879539111204122	0.284740584695575	0.361713587732194	0.749499915320703	1.63622210909662	1.28353507678326	1.07874800302661	0.558203674771284	1.12975299530164	-0.287196168387483
"mRNA_2131"	9.02498976992704	8.52703427055333	8.82034564299239	10.4388616518986	9.67517588237599	10.1708986767389	9.36158916195839	9.2370720948687	9.15733401980567	9.945371265804	9.83530456339605	9.67614948535596	10.422368187276	10.3940510051736	8.37273905987119
"mRNA_2132"	5.519617093339	4.91233099874438	5.19901023994783	5.48493923034359	5.53577232448433	5.86027036237354	5.6995853069852	5.28276037216102	5.06008219717377	5.30436499450945	5.20876024938549	5.24059448806313	5.34497948184247	5.43083806714383	4.11312464672947
"mRNA_2133"	0.174508188054858	-0.154040584678465	-0.135320680951658	1.03241311637489	0.007495609801344	0.614997694640508	-0.725265307190461	-0.985249754613684	-0.391801365075572	-0.683776643716007	-0.0963923021124827	-0.413217039294917	-1.04421144485443	-0.352053990382979	-1.70374804221367
"mRNA_2134"	5.34461159228469	5.17822793297908	5.37696477101082	5.20005783792452	5.21911120449546	5.02276118118267	5.71651133576788	5.52412191458427	5.4633246791486	5.34478225798701	5.36684755519042	5.07244670455994	5.7515999248325	5.66454392591471	5.95568285245256
"mRNA_2135"	4.37715541664539	4.23228462358288	4.67460490395966	4.62773877396857	4.67208204007137	4.88281917359547	5.61184180343531	5.49266617551429	5.66124172424796	5.13362107229573	4.97008125088405	4.98557749544106	5.14475833044335	5.13749192090368	5.69764100802956
"mRNA_2136"	6.17348069959869	6.51177179570691	6.32278568308047	5.30584017472612	5.14649347911175	5.03975924285725	6.13528268456248	6.14050300114937	6.04232415889025	5.80827430770128	5.91635343189109	5.84663228658994	5.77433747776041	5.68043816823549	5.99871688733679
"mRNA_2137"	4.37014176631494	4.7297740633239	4.23433290688832	4.65932079440083	4.43569794349996	4.40472195334225	4.95249679603286	4.66608964723785	5.04125696207161	4.52332988533363	4.78823983060706	4.65408702750115	4.32465953875403	4.16925097608113	5.29489331849695
"mRNA_2138"	8.39757220789566	8.90059371319884	8.65667892034234	6.5550404051597	6.60864272189754	6.0263894394549	9.14913499771163	8.75141647278721	8.74530288984545	8.50801622252208	8.85301801302729	8.90344221436123	8.18788269353718	8.04993552118215	9.54072252834019
"mRNA_2139"	4.22996308632652	3.97264771602195	4.6550142826324	4.75986397471813	4.962332309533	4.69387032121722	4.60251667404257	4.62108174331228	5.05305148895705	5.4033612787952	5.19195535842657	5.3082424783793	4.64624106480602	4.81639453088592	5.05279695776755
"mRNA_2140"	4.3910812483158	4.83620437604229	5.45833481340514	5.79085864050454	5.70063551256714	5.69842611999235	6.3279493632503	5.8945111033257	6.76233948246098	5.63052454603858	6.00079366226706	6.33019995964457	5.61292633806311	6.19649963699203	5.87188787905581
"mRNA_2141"	3.86117796335712	3.54059166637885	4.05909547742162	3.91805518386192	4.04282662852912	3.76049776029495	3.7856501340229	4.0280451512311	4.29891026582372	4.28301952039427	4.09917826629654	4.26329878310247	4.12683554395105	4.14081187430929	3.92311600050674
"mRNA_2142"	2.716033400156	1.85094721595603	2.64372302581051	3.17583673356034	2.5453878532727	2.29927589838474	1.99206702922746	1.23163669953948	1.81527833816024	2.73052844780084	2.71685544588167	2.64883204326858	2.84801269499962	2.6138848176691	3.83086958027151
"mRNA_2143"	2.18747026132469	1.92631973381659	1.48796764063354	3.06491761158655	2.90115307518254	3.17091521918594	1.99206702922746	1.99235168983342	2.8897944943152	3.31105085790189	3.08774126267005	3.25148901700815	1.33673729434741	2.07898301901041	1.33790817958555
"mRNA_2144"	-0.27536186924797	-0.154040584678465	0.225033020063412	1.78397838025206	0.839030998516175	1.69011805084844	0.679430168981871	1.82923987708818	1.67577563228583	1.59851522873797	1.62141504892437	1.7646146413453	1.44535566410363	1.08268588876096	0.948542584777684
"mRNA_2145"	6.18551662506569	6.37216996686694	6.17415390372198	5.99579956549395	5.98423665707549	5.99535792272676	5.66947834708282	5.67587485191092	5.3378096326369	5.94225181668237	6.01678638223577	6.03311898637961	5.27556727591059	5.61990971724877	4.89608105359381
"mRNA_2146"	6.9504178585878	6.79799602327654	6.42174461864013	5.66513252100241	5.76441980986251	5.53780411291057	5.57519357034418	5.60619811278678	5.31251897347002	5.3813250039552	5.30827659917815	5.10768068077976	5.61873690490138	5.54592590123202	5.72352622660715
"mRNA_2147"	3.44680255617063	3.37559119842165	3.76223815702947	4.1131318910919	4.0370992073987	3.71042099399001	2.57804699560724	3.0288314263033	3.08625106449967	3.67940419697201	3.73162805463824	3.43417598261156	3.14501766328927	3.50068152271536	2.29852292391841
"mRNA_2148"	5.49403664311249	5.3894041424877	5.72345254703546	4.85081804055508	4.89109549772615	4.9126529976626	4.28840950686733	4.70973581027854	4.87844927192337	5.20436142315349	4.99612902166605	5.03633064503041	5.25083612049054	5.34867359978073	5.11812226460235
"mRNA_2149"	5.71771957259078	5.3927299320162	5.51104713103438	5.1539958572782	4.91315100707074	5.03975924285725	5.68461036170017	5.61874108555464	5.59662783361805	5.12370021608541	5.03433956260884	4.89314057897556	6.20861007855353	6.12860586639704	5.88237119580584
"mRNA_2150"	7.92240430329994	7.40523976876424	7.55747673968682	6.68176441585741	6.5823384265649	6.69534490610819	6.75399663996778	6.82844001000673	6.32512387210282	6.60488595954012	6.49213372536439	6.29866977542766	6.82265892478978	6.83474127122864	6.72049821206396
"mRNA_2151"	5.23692511702199	5.65338693959194	5.92296672669054	5.88291368350355	6.12722368224464	6.33258336648453	5.88879717275431	5.83662896237939	6.11838840307528	6.17461867192559	6.17480403924734	6.5844092470811	5.69954806687863	6.19649963699203	5.46635426213267
"mRNA_2152"	4.52971912815655	4.73502423385229	4.54223554333592	4.44652517760212	4.45300739649656	4.73619659830849	4.98429183354031	4.74448955400105	4.95336453614868	4.90172969882193	4.87502200429354	4.8709408389605	4.89315079853473	5.06366626444965	5.0453525784018
"mRNA_2153"	6.82522877659621	6.73650225212068	6.62673153139793	6.10941006300403	6.22744272301115	6.14581352289424	6.53056036296747	6.7113214022564	6.25639207181329	6.34084396331767	6.33772676400931	6.26359771615436	6.67896357007999	6.93005972592126	6.54289789082329
"mRNA_2154"	6.95159298019289	7.04097275529441	6.59366912689089	5.53119302230332	5.65649005829093	5.35974247330041	6.50521518637128	6.72007903906086	6.14287732277792	6.22188496687513	6.33134655806068	6.01467487753814	6.69738474457799	6.36946810871605	6.74598012434086
"mRNA_2155"	1.74231429613026	1.96257897684482	1.76880718378053	1.75828159293136	1.46905094392319	2.32168701823441	2.09920032191529	1.85773822823774	2.50632390329718	1.84384876568919	2.17132376100344	1.94545190642465	1.96655203809348	1.87310243277649	2.22134675135849
"mRNA_2156"	6.17146491344945	6.70340510172819	6.15858646446446	5.20244188896991	6.38115571105294	5.99361422177184	7.61202808359776	7.51722879249439	7.40041109870297	6.82595961133961	6.98046530080124	6.68007947428566	8.2390773519579	7.58156079398622	7.93277630552061
"mRNA_2158"	4.15032331129995	4.18702945902024	4.39057190296281	6.34882550382724	6.22492579297958	7.19605349773558	3.80951131506798	3.56655606183961	4.34952287543871	5.27777149088044	5.58634789780028	6.02308780570919	3.20804327526043	3.94418513071512	2.72854975347814
"mRNA_2159"	10.1807670807998	10.0036620140148	9.56918148978244	9.64307008250451	9.66104804081457	9.61580383201462	9.0472443155781	9.23248867145744	8.77516113481776	9.92230613013034	9.67800741683949	9.46975871857723	9.0717128897332	9.06152123383613	7.99254537474903
"mRNA_2160"	2.67108499663009	3.06134228280204	2.86448716530739	3.57956049486502	3.16546293600181	2.87004978866605	2.78476907610417	2.93833077070088	2.9414730196882	2.42059115794545	2.49734252147377	2.08055892767242	2.99821331870427	2.84299028760093	3.56539787150283
"mRNA_2161"	0.174508188054858	0.362529778187902	0.597652977302145	3.66501755140984	3.92372131303245	3.33413790749283	0.811334088900944	0.889152574962887	1.69998308729285	0.0335069543407745	0.287931793888464	0.5176028822171	0.558203674771284	0.350642716619454	2.39539428642626
"mRNA_2162"	6.10119646852676	6.08202313826875	6.03898362027819	5.85439341566305	5.5856704068886	5.60786574549259	6.18932887746936	6.08884751227293	5.93805541373029	5.78538259252852	5.86603814702732	5.75667051660267	5.93354750138279	5.87427949057694	6.03487683872132
"mRNA_2163"	6.45446570562003	6.53603742903599	6.55455421900931	6.74200241488611	6.50872034737945	6.50405931846389	6.94383507369082	7.02970695342509	6.93544616652975	6.58574168327555	6.65733468468025	6.86740413798808	6.97009305672508	7.01712391005378	6.92397103038275
"mRNA_2164"	5.62942742728139	5.03233213776853	5.48631805081357	5.53308845116773	5.72933278309901	6.22671564512639	2.04662790043178	3.23841102681883	3.32287481219535	4.14596934322217	4.32148133387659	4.24615288590628	5.29988161682423	5.41192199930835	5.13224588562015
